0NumTrajs,0TotalExecTime,LossAfter,0AverageReturn,ComputeUpdatedDistTime,Time,0MaxReturn,0MinReturn,dLoss,MeanKL,0StdReturn,ItrTime,0ExplainedVariance,LossBefore
994,7.397156238555908,1.3947618007659912,-5.89798467327772,8.06292986869812,26.358754873275757,-3.715402565185137,-8.62921746322777,0.0,0.0,1.177655900190684,26.35875630378723,0.724784580451447,1.3947618007659912
992,7.420225143432617,1.3205162286758423,-6.303486690999911,0.6450204849243164,43.299967765808105,-3.47201537470253,-8.561053185160308,0.0,0.0,1.1915357926643917,16.493982553482056,0.7447807651530327,1.3205162286758423
1007,7.264068365097046,1.3483411073684692,-5.76956981189721,0.8182530403137207,59.72816729545593,-3.5429320266372617,-8.532924008529523,0.0,0.0,1.3368191873184667,16.42673659324646,0.6560938109549355,1.3483411073684692
